strain	public-identifier	date	region	country	division	location	gisaid-accession
2000044103	USA/CA-CZB-30700/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103142
2000045257	USA/CA-CZB-31339/2021	2021-04-17	North America	USA	California	?	EPI_ISL_2103147
2000045281	USA/CA-CZB-31363/2021	2021-04-17	North America	USA	California	?	EPI_ISL_2103151
2000044090	USA/CA-CZB-30688/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103155
2000044101	USA/CA-CZB-30698/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103160
2000045282	USA/CA-CZB-31364/2021	2021-04-17	North America	USA	California	?	EPI_ISL_2103162
2000044104	USA/CA-CZB-30701/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103163
2000045263	USA/CA-CZB-31345/2021	2021-04-17	North America	USA	California	?	EPI_ISL_2103165
2000044109	USA/CA-CZB-30706/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103166
2000045267	USA/CA-CZB-31349/2021	2021-04-18	North America	USA	California	?	EPI_ISL_2103167
2000044119	USA/CA-CZB-30716/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103180
2000044094	USA/CA-CZB-30691/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103181
2000045277	USA/CA-CZB-31359/2021	2021-04-17	North America	USA	California	?	EPI_ISL_2103192
2000044107	USA/CA-CZB-30704/2021	2021-03-24	North America	USA	California	?	EPI_ISL_2103193
2000045271	USA/CA-CZB-31353/2021	2021-04-13	North America	USA	California	?	EPI_ISL_2103194
2000045855	USA/CA-CZB-31463/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2758521
2000045884	USA/CA-CZB-31492/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341416
2000045875	USA/CA-CZB-31483/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341417
2000045837	USA/CA-CZB-31447/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341419
2000045897	USA/CA-CZB-31504/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341420
2000045828	USA/CA-CZB-31438/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341422
2000045863	USA/CA-CZB-31471/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2758523
2000045871	USA/CA-CZB-31479/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341425
2000045849	USA/CA-CZB-31457/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341426
2000045892	USA/CA-CZB-31500/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341428
2000045846	USA/CA-CZB-31454/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341430
2000045860	USA/CA-CZB-31468/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341433
2000045912	USA/CA-CZB-31519/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341434
2000045874	USA/CA-CZB-31482/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341435
2000045920	USA/CA-CZB-31527/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341440
2000045865	USA/CA-CZB-31473/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341441
2000045931	USA/CA-CZB-31538/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341443
2000045898	USA/CA-CZB-31505/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341445
2000045823	USA/CA-CZB-31433/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341446
2000045893	USA/CA-CZB-31501/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341453
2000045818	USA/CA-CZB-31428/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341461
2000045872	USA/CA-CZB-31480/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341462
2000045840	USA/CA-CZB-31450/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341464
2000045831	USA/CA-CZB-31441/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341465
2000045810	USA/CA-CZB-31421/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341466
2000045864	USA/CA-CZB-31472/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341467
2000045826	USA/CA-CZB-31436/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341470
2000045878	USA/CA-CZB-31486/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341474
2000045876	USA/CA-CZB-31484/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341475
2000045812	USA/CA-CZB-31422/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341476
2000045843	USA/CA-CZB-31453/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341477
2000045817	USA/CA-CZB-31427/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341479
2000045832	USA/CA-CZB-31442/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341483
2000045906	USA/CA-CZB-31513/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341484
2000045911	USA/CA-CZB-31518/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341485
2000045927	USA/CA-CZB-31534/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341486
2000045910	USA/CA-CZB-31517/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341491
2000045830	USA/CA-CZB-31440/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2659322
2000045804	USA/CA-CZB-31415/2021	2021-04-21	North America	USA	California	?	EPI_ISL_2341502
2000045881	USA/CA-CZB-31489/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341503
2000045857	USA/CA-CZB-31465/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341504
2000045936	USA/CA-CZB-31543/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341506
2000045816	USA/CA-CZB-31426/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341513
2000045903	USA/CA-CZB-31510/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341514
2000045809	USA/CA-CZB-31420/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341519
2000045853	USA/CA-CZB-31461/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341521
2000045913	USA/CA-CZB-31520/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341522
2000045833	USA/CA-CZB-31443/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341523
2000045880	USA/CA-CZB-31488/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341527
2000045834	USA/CA-CZB-31444/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341528
2000045930	USA/CA-CZB-31537/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341529
2000045807	USA/CA-CZB-31418/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341530
2000045873	USA/CA-CZB-31481/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341532
2000045862	USA/CA-CZB-31470/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2758522
2000045900	USA/CA-CZB-31507/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341540
2000045938	USA/CA-CZB-31545/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2758527
2000045888	USA/CA-CZB-31496/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341546
2000045886	USA/CA-CZB-31494/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341548
2000045822	USA/CA-CZB-31432/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341581
2000045854	USA/CA-CZB-31462/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341582
2000045821	USA/CA-CZB-31431/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341583
2000045937	USA/CA-CZB-31544/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2758526
2000045917	USA/CA-CZB-31524/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341587
2000045859	USA/CA-CZB-31467/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341588
2000045819	USA/CA-CZB-31429/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341591
2000045820	USA/CA-CZB-31430/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341594
2000045838	USA/CA-CZB-31448/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341596
2000045852	USA/CA-CZB-31460/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341598
2000045921	USA/CA-CZB-31528/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341601
2000045908	USA/CA-CZB-31515/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2758525
2000045869	USA/CA-CZB-31477/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341604
2000045929	USA/CA-CZB-31536/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341607
2000045899	USA/CA-CZB-31506/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341609
2000045861	USA/CA-CZB-31469/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341618
2000045905	USA/CA-CZB-31512/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341619
2000045932	USA/CA-CZB-31539/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341620
2000045925	USA/CA-CZB-31532/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341626
2000045835	USA/CA-CZB-31445/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341631
2000045848	USA/CA-CZB-31456/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2659477
2000045922	USA/CA-CZB-31529/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341635
2000045887	USA/CA-CZB-31495/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341639
2000045904	USA/CA-CZB-31511/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341644
2000045896	USA/CA-CZB-31503/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341646
2000045889	USA/CA-CZB-31497/2021	2021-04-22	North America	USA	California	?	EPI_ISL_2341647
2000045933	USA/CA-CZB-31540/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341651
2000045909	USA/CA-CZB-31516/2021	2021-04-24	North America	USA	California	?	EPI_ISL_2341652
2000045916	USA/CA-CZB-31523/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341653
2000045877	USA/CA-CZB-31485/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341658
2000045934	USA/CA-CZB-31541/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2341660
2000045918	USA/CA-CZB-31525/2021	2021-04-23	North America	USA	California	?	EPI_ISL_2659452
2000046647	USA/CA-CZB-31941/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2658581
2000046700	USA/CA-CZB-31994/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500024
2000046698	USA/CA-CZB-31992/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500026
2000046638	USA/CA-CZB-31932/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500028
2000046656	USA/CA-CZB-31950/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500030
2000046623	USA/CA-CZB-31917/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500035
2000046639	USA/CA-CZB-31933/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500036
2000034448	USA/CA-CZB-25790/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235498
2000034468	USA/CA-CZB-25810/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235501
2000034487	USA/CA-CZB-25829/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235502
2000034455	USA/CA-CZB-25797/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235506
2000034484	USA/CA-CZB-25826/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235507
2000034471	USA/CA-CZB-25813/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235509
2000034464	USA/CA-CZB-25806/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235511
2000034449	USA/CA-CZB-25791/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235539
2000034459	USA/CA-CZB-25801/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235540
2000034460	USA/CA-CZB-25802/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235544
2000034504	USA/CA-CZB-25846/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235545
2000034450	USA/CA-CZB-25792/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235546
2000034463	USA/CA-CZB-25805/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1235547
2000046669	USA/CA-CZB-31963/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500037
2000046716	USA/CA-CZB-32010/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500038
2000046672	USA/CA-CZB-31966/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500039
2000046727	USA/CA-CZB-32021/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500042
2000046629	USA/CA-CZB-31923/2021	2021-04-30	North America	USA	California	?	EPI_ISL_2500044
2000046677	USA/CA-CZB-31971/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500047
2000046626	USA/CA-CZB-31920/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2758529
2000046691	USA/CA-CZB-31985/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500050
2000046644	USA/CA-CZB-31938/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500051
2000046738	USA/CA-CZB-32032/2021	2021-04-28	North America	USA	California	?	EPI_ISL_2500052
2000046633	USA/CA-CZB-31927/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500057
2000046704	USA/CA-CZB-31998/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500062
2000046616	USA/CA-CZB-31910/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500067
2000046671	USA/CA-CZB-31965/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500068
2000046690	USA/CA-CZB-31984/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500070
2000046645	USA/CA-CZB-31939/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500072
2000046660	USA/CA-CZB-31954/2021	2021-04-30	North America	USA	California	?	EPI_ISL_2500073
2000046631	USA/CA-CZB-31925/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2659361
2000046703	USA/CA-CZB-31997/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500079
2000046665	USA/CA-CZB-31959/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500080
2000046622	USA/CA-CZB-31916/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500081
2000046701	USA/CA-CZB-31995/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500082
2000046617	USA/CA-CZB-31911/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500083
2000046612	USA/CA-CZB-31906/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500084
1002004230	USA/CA-CZB-23938/2021	2021-01-04	North America	USA	California	?	EPI_ISL_1185016
1002004231	USA/CA-CZB-23939/2021	2021-01-06	North America	USA	California	?	EPI_ISL_1185017
1002004233	USA/CA-CZB-23941/2021	2021-01-05	North America	USA	California	?	EPI_ISL_1185018
1002004237	USA/CA-CZB-23945/2021	2021-01-06	North America	USA	California	?	EPI_ISL_1185019
1002004239	USA/CA-CZB-23947/2021	2021-01-05	North America	USA	California	?	EPI_ISL_1185020
1002004240	USA/CA-CZB-23948/2021	2021-01-05	North America	USA	California	?	EPI_ISL_1185021
1002004242	USA/CA-CZB-23950/2021	2021-01-05	North America	USA	California	?	EPI_ISL_1185022
1002004245	USA/CA-CZB-23953/2021	2021-01-07	North America	USA	California	?	EPI_ISL_1185023
2000046692	USA/CA-CZB-31986/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500086
2000046737	USA/CA-CZB-32031/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500089
2000046730	USA/CA-CZB-32024/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500090
2000046649	USA/CA-CZB-31943/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500092
2000046706	USA/CA-CZB-32000/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500093
2000046615	USA/CA-CZB-31909/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500094
2000046728	USA/CA-CZB-32022/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500096
2000046696	USA/CA-CZB-31990/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500097
2000046717	USA/CA-CZB-32011/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500098
2000046697	USA/CA-CZB-31991/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500099
2000046632	USA/CA-CZB-31926/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2659231
2000046627	USA/CA-CZB-31921/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500102
2000046662	USA/CA-CZB-31956/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2758530
2000046609	USA/CA-CZB-31903/2021	2021-04-30	North America	USA	California	?	EPI_ISL_2500106
2000046630	USA/CA-CZB-31924/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2659608
2000046723	USA/CA-CZB-32017/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500111
2000046699	USA/CA-CZB-31993/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500112
2000046646	USA/CA-CZB-31940/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500113
2000046653	USA/CA-CZB-31947/2021	2021-04-30	North America	USA	California	?	EPI_ISL_2500118
2000046686	USA/CA-CZB-31980/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500120
2000046679	USA/CA-CZB-31973/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500121
2000046722	USA/CA-CZB-32016/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500126
2000046734	USA/CA-CZB-32028/2021	2021-04-28	North America	USA	California	?	EPI_ISL_2500135
2000046661	USA/CA-CZB-31955/2021	2021-04-30	North America	USA	California	?	EPI_ISL_2500137
2000046685	USA/CA-CZB-31979/2021	2021-04-28	North America	USA	California	?	EPI_ISL_2500138
2000046712	USA/CA-CZB-32006/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500139
2000000590	USA/CA-CZB-24063/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185297
2000000604	USA/CA-CZB-24077/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185299
2000003062	USA/CA-CZB-23898/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185303
2000000529	USA/CA-CZB-24002/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185307
2000003022	USA/CA-CZB-23858/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185310
2000003047	USA/CA-CZB-23883/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185311
2000000552	USA/CA-CZB-24025/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185314
2000003040	USA/CA-CZB-23876/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185349
2000003036	USA/CA-CZB-23872/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185350
2000003032	USA/CA-CZB-23868/2020	2020-12-19	North America	USA	California	?	EPI_ISL_1185354
2000003046	USA/CA-CZB-23882/2020	2020-12-19	North America	USA	California	?	EPI_ISL_1185366
2000003043	USA/CA-CZB-23879/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185370
2000000556	USA/CA-CZB-24029/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185371
2000000567	USA/CA-CZB-24040/2020	2020-11-30	North America	USA	California	?	EPI_ISL_1185373
2000003042	USA/CA-CZB-23878/2020	2020-12-19	North America	USA	California	?	EPI_ISL_1185374
2000046714	USA/CA-CZB-32008/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500140
2000046715	USA/CA-CZB-32009/2021	2021-04-29	North America	USA	California	?	EPI_ISL_2500143
2000003037	USA/CA-CZB-23873/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185375
2000003064	USA/CA-CZB-23900/2020	2020-12-18	North America	USA	California	?	EPI_ISL_1185435
2000000555	USA/CA-CZB-24028/2020	2020-12-01	North America	USA	California	?	EPI_ISL_1185511
2000044075	USA/CA-CZB-30673/2021	2021-03-25	North America	USA	California	?	EPI_ISL_2758508
2000035038	USA/CA-CZB-27074/2021	2021-02-04	North America	USA	California	?	EPI_ISL_1477217
2000035004	USA/CA-CZB-27040/2021	2021-02-05	North America	USA	California	?	EPI_ISL_1477219
2000027262	USA/CA-CZB-27412/2021	2021-01-16	North America	USA	California	?	EPI_ISL_1477508
2000034907	USA/CA-CZB-26943/2021	2021-02-03	North America	USA	California	?	EPI_ISL_1477607
2000027289	USA/CA-CZB-27439/2021	2021-01-17	North America	USA	California	?	EPI_ISL_1477665
2000041319	USA/CA-CZB-29169/2021	2021-03-04	North America	USA	California	?	EPI_ISL_1701166
2000041305	USA/CA-CZB-29337/2021	2021-03-04	North America	USA	California	?	EPI_ISL_1701226
